Verse ID,Chapter,Verse,Short English Translation,Ethical AI Logic Tag,AI System Application,Symbolic Conscience Mapping,Ethical Trait
11.34,11,34,"Drona, Bhishma, Jayadratha, Karna, and other brave  warriors --- those have already been slain by Me; you do kill; be  not distressed with fear; fight and you shall conquer your  enemies in battle.",,,,
11.37,11,37,"And why should they not, O Great-souled One, bow to Thee,  greater (than all else), the Primal Cause even of Brahma, O   Holy Geeta by Swami Chinmayananda    842    Infinite Being, O Lord of Lords, O Abode of the Universe, You  are the Imperishable, that which is beyond both the Manifest and  the Unmanifest.",,,,
11.38,11,38,"You are the Primal God, the Ancient PURUSHA; You are  the Supreme Refuge of this universe.",,,,
11.39,11,39,"You are VAYU, YAMA, AGNI, VARUNA, the Moon,  PRAJAPATI, and the great-grandfather of all.",,,,
11.40,11,40,"Salutations to You, before and behind! Salutations to You  on every side! O All! You, Infinite in Power, and Infinite in  Prowess, pervade all; wherefore You are the All.",,,,
11.41,11,41,"Whatever I have rashly said from carelessness or love,  addressing You as ""O Krishna, O Yadava, O friend,"" and  regarding You merely as a friend, unknowing of this greatness  of Yours .",,,,
11.42,11,42,"In whatever way I may have insulted You for the sake of fun,  while at play, reposing or sitting, or at meals, when alone (with  You), O Achyuta, or in company --- that, O Immeasurable One,  I implore You to forgive.",,,,
11.43,11,43,"You are the Father of this world, moving and unmoving.",,,,
11.44,11,44,"Therefore, bowing down, prostrating my body, I crave your  forgiveness, adorable Lord.",,,,
11.45,11,45,"I am delighted, having seen what was never seen before; and  (yet) my mind is distressed with fear.",,,,
11.46,11,46,"I desire to see You as before, crowned, bearing a mace, with a  discus in hand, in Your Former Form only, having four arms, O  Thousand-armed, O Universal Form.",,,,
11.48,11,48,"Neither by the study of the VEDAS and sacrifices, nor by  rituals, nor by severe austerities, can I be seen in this form in  the world of men by any other than yourself, O great hero  among the Kurus.",,,,
11.49,11,49,"Be not afraid, nor bewildered on seeing such a terrible-Form  of Mine as this; with your fear dispelled and with gladdened  heart, now behold again this Form of Mine.",,,,
11.53,11,53,"Neither by the VEDAS, nor by austerity, nor by gift, nor by  sacrifices can I be seen in this Form as you have seen Me (in  your present mental condition).",,,,
11.54,11,54,"But, by single-minded devotion, can I, of this Form, be  'known' and 'seen' in reality, and also 'entered' into, O  Parantapa (O scorcher of your foes)!   Regarding devotion Shankara says: ""No doubt, of the  means available for liberating ourselves, the most  substantial hardware is Bhakti; and identifying ourselves  with the Self is called Bhakti.",,,,
12.1,12,1,"Those devotees who, eversteadfast, thus worship you, and also  those who worship the imperishable, the unmanifested --- which  of them are better versed in YOGA?   The philosophical discourses contained in the Divine  Song, though written in a conversational style, never  overlook the systematic development of its thoughts, not  only within the chapter but also from chapter to chapter.",,,,
12.3,12,3,"Those who worship the imperishable, the indefinable, the  unmanifest,  the  omnipresent,  the  unthinkable.",,,,
12.4,12,4,"Having restrained all the senses, even-minded everywhere,  rejoicing ever in the welfare of all beings --- verily theyalso come  unto Me.",,,,
12.5,12,5,"Greater is their trouble whose minds are set on the  'Unmanifest' ; for the goal, the 'Unmanifest, ' is very hard for  the embodied to reach.",,,,
12.6,12,6,"But those who worship Me, renouncing all actions in Me,  regarding Me as the Supreme Goal, meditating on Me with  single-minded devotion (YOGA) .",,,,
12.7,12,7,"For them, whose minds are set on Me, verily I become, ere- long, O Partha, the Saviour, (to save them) out of the ocean of  finite experiences; the SAMSARA.",,,,
12.8,12,8,"Fix your mind on Me only, place your intellect in Me; then,  (thereafter) you shall, no doubt, live in Me alone.",,,,
12.9,12,9,"If you are unable to fix your mind steadily upon Me, then by  the 'YOGA -of constant-practice, ' seek to reach Me, O  Dhananjaya.",,,,
12.10,12,10,"If you are unable even to practise ABHYASA-YOGA, be  you intent on performing actions for My sake; even by doing  actions for My sake, you shall attain perfection.",,,,
12.11,12,11,"If you are unable to do even this, then taking refuge in Me,  self-controlled, renounce the fruits-of-all-actions.",,,,
12.12,12,12,'Knowledge' is indeed better than 'practice' ; 'meditation' is  better than 'knowledge' ; 'renunciation of the fruits-of-actions'  is better than 'meditation' ; peace immediately follows  'renunciation.,,,,
12.13,12,13,"He who hates no creature, who is friendly and  compassionate to all, who is free from attachment and egoism,  balanced in pleasure and pain, and forgiving .",,,,
12.14,12,14,"Ever content, steady in meditation, self-controlled, possessed  of firm conviction, with mind and intellect dedicated to Me, he,  My devotee, is dear to me.",,,,
12.15,12,15,"He by whom the world is not agitated (affected) , and who  cannot be agitated by the world, who is freed from joy, envy,  fear, and anxiety --- he is dear to me.",,,,
12.16,12,16,"He who is free from wants, pure, alert, unconcerned,  untroubled, renouncing all undertakings (or commencements) -- - he who is (thus) devoted to Me, is dear to Me.",,,,
12.17,12,17,"He who neither rejoices, nor hates, nor grieves, nor desires,  renouncing good and evil, full of devotion, is dear to Me.",,,,
12.18,12,18,"He who is the same to foe and friend, and also in honour and  dishonour, who is the same in cold and heat and in pleasure and  pain, who is free from attachment .",,,,
12.19,12,19,"To whom censure and praise are equal, who is silent, content  with anything, homeless, steady-minded, full of devotion --- that  man is dear to Me.",,,,
12.55,12,55,"He who does actions for Me, who looks upon Me as the  Supreme, who is devoted to Me, who is free from attachment,  who bears enmity towards none, he comes to Me, O Pandava.",,,,
13.3,13,3,"Know Me as the ""Knower-of-the-Field"" in all ""Fields, "" O  Bharata; Knowledge of the ""Field"" as also of the ""knower-of-the- Field"" is considered by Me to be My Knowledge.",,,,
13.4,13,4,What that Field is; of what nature it is; what are its  modifications; whence it is; and also who He is; and what His  powers are --- these hear from Me in brief.,,,,
13.5,13,5,"RISHIS have sung (about the ""Field"" and the ""Knower-of- the-Field"" ) in many ways, in various distinctive chants and  also in the suggestive words indicative of BRAHMAN, full of  reason and decision.",,,,
13.6,13,6,"The great elements, egoism, intellect, and also the  unmanifested (MOOLA-PRAKRITI) , the ten senses and the  one (the mind) and the five objects-of-the-senses, .",,,,
13.7,13,7,"Desire, hatred, pleasure, pain, aggregate (body) , intelligence,  fortitude --- this KSHETRA has been thus briefly described  with its modifications.",,,,
13.8,13,8,"Humility, unpretentiousness, non-injury, forgiveness,  uprightness, service to the teacher, purity, steadfastness, self- control .",,,,
13.9,13,9,"Indifference to the objects of the sense, and also absence of  egoism, perception of (or reflection upon) evils in birth, death,  old age, sickness and pain.",,,,
13.10,13,10,"Non-attachment; non-identification of Self with son, wife,  home and the rest; and constant even-mindedness on the  attainment of the desirable and the undesirable.",,,,
13.11,13,11,"Unswerving devotion unto Me by the YOGA of non- separation, resorting to solitary places, distaste for the society of  men.",,,,
13.12,13,12,"Constancy in Self-knowledge, perception of the end of true  knowledge --- this is declared to be ""knowledge, "" and what is  opposed to it is ""ignorance.",,,,
13.13,13,13,"I will declare that which has to be ""known"" knowing which  one attains to Immortality --- the beginningless Supreme  BRAHMAN, called neither being nor non-being.",,,,
13.14,13,14,"With hands and feet everywhere, with eyes, heads and  mouths everywhere, with ears everywhere, He exists in the  world, enveloping all.",,,,
13.15,13,15,"Shining by the functions of all the senses, yet without the  senses; unattached, yet supporting all; devoid of qualities, yet  their experiencer.",,,,
13.16,13,16,"Without and within (all) beings, the 'unmoving' and also  the 'moving' ; because of its subtlety unknowable; and near and  far away --- is That.",,,,
13.17,13,17,"And undivided, yet He exists as if divided in beings; That is  to be known as the Supporter of Beings; He devours and He  generates.",,,,
13.18,13,18,"That (BRAHMAN) , the Light-of-all lights, is said to be  beyond darkness; (It is) Knowledge, the Object-of-Knowledge,  seated in the hearts of all, to be reached by Knowledge.",,,,
13.19,13,19,"Thus the Field, as well as the knowledge and the knowable  have been briefly stated.",,,,
13.20,13,20,Know you that Matter (PRAKRITI) and Spirit  (PURUSHA) are both beginningless; and know you also that all  modifications and qualities are born of PRAKRITI.,,,,
13.21,13,21,"In the production of the effect and the cause, PRAKRITI is  said to be the cause; in the experience of pleasure and pain,  PURUSHA is said to be the cause.",,,,
13.22,13,22,"The PURUSHA, seated in PRAKRITI, experiences the  qualities born of PRAKRITI; attachment to the qualities is the  cause of his birth in good and evil wombs.",,,,
13.23,13,23,"The supreme PURUSHA in this body is also called the  Spectator, the Permitter, the Supporter, the Enjoyer, the great  Lord and the Supreme Self.",,,,
13.24,13,24,"He who thus knows the PURUSHA and PRAKRITI  together with the qualities, in whatsoever condition he may be,  he is not born again.",,,,
13.25,13,25,"Some, by meditation, behold the Self in the Self by the Self;  others by the ""YOGA -of-Knowledge"" (by SANKHYA YOGA)  ; and others by KARMA YOGA.",,,,
13.26,13,26,"Others also, not knowing this, worship, having heard of it  from others; they too, cross beyond death, if they would regard  what they have heard as their Supreme Refuge.",,,,
13.27,13,27,"Wherever any being is born, the unmoving or the moving,  know you, O best of the Bharatas, that it is from the union  between the ""Field"" and the ""Knower-of-the-Field.",,,,
13.28,13,28,"He sees, who sees the Supreme Lord existing equally in all  beings, the unperishing within the perishing.",,,,
13.29,13,29,"Indeed, he who sees the same Lord everywhere equally  dwelling, destroys not the Self by the Self; therefore, he goes to  the Highest Goal.",,,,
13.30,13,30,"He sees, who sees that all actions are performed by  PRAKRITI alone, and that the Self is actionless.",,,,
13.31,13,31,"When he (man) sees the whole variety-of-beings, as resting  in the One, and spreading forth from That (One) alone, he then  becomes BRAHMAN.",,,,
13.32,13,32,"Being without beginning, and being devoid of qualities, the  Supreme Self, the Imperishable, though dwelling in the body, O  Kaunteya, neither acts, nor is tainted.",,,,
13.33,13,33,"As the all-pervading ether is not tainted, because of its  subtlety, so too the Self, seated everywhere in the body, is not  tainted.",,,,
13.34,13,34,"Just as the one Sun illumines the whole world, so also the  Lord-of-the-Field (PARAMATMAN) illumines the whole  ""Field, "" O Bharata.",,,,
14.2,14,2,"They who, having refuge in this ""Knowledge, "" have attained  to My Being, are neither born at the time of Creation, nor are  they disturbed at the time of dissolution.",,,,
14.3,14,3,"My womb is the great BRAHMAN (MULA PRAKRITI) ;  in that I place the germ; from which, O Bharata, is the birth of  all beings.",,,,
14.4,14,4,"Whatever forms are produced, O Kaunteya, in all the wombs  whatsoever, the great BRAHMA is their womb, and I the seed- giving Father.",,,,
14.5,14,5,"Purity, passion, and inertia --- these qualities (GUNAS) , O!  mighty-armed, born of ""PRAKRITI"" bind, the Indestructible,  Embodied one, fast in the body.",,,,
14.6,14,6,"Of these, ""SATTWA"" which because of its stainlessness, is  luminous and healthy, (unobstructive) .",,,,
14.7,14,7,"Know thou ""RAJAS"" (to be) of the nature of passion, the  source of thirst and attachment; it binds fast, O Kaunteya, the  embodied one, by attachment to action.",,,,
14.8,14,8,"But, know thou TAMAS is born of ignorance, deluding all  embodied beings, it binds fast, O Bharata, by heedless-ness,  indolence and sleep.",,,,
14.9,14,9,"SATTWA attaches to happiness, RAJAS to action, O  Bharata, while TAMAS, verily, shrouding knowledge, attaches  to heedlessness.",,,,
14.10,14,10,"Now SATTWA rises (prevails) , O Bharata, having over- powered RAJAS and inertia (TAMAS) ; now RAJAS, having  over-powered SATTWA and inertia; and inertia (TAMAS) ,  having over-powered SATTWA and RAJAS.",,,,
14.11,14,11,"When, through every gate (sense) in this body, the light-of- intelligence shines, then it may be known that 'SATTWA' is  predominant.",,,,
14.12,14,12,"Greed, activity, undertaking of actions, restless-ness longing  --- these arise when RAJAS is predominant, O best in the  Bharata family.",,,,
14.13,14,13,"Darkness, inertness, heedlessness and delusion --- these arise  when 'TAMAS' is predominant, O descendant-of-Kuru.",,,,
14.14,14,14,"If the embodied one meets with death when SATTWA is  predominant, then he attains to the spotless worlds of the  ""Knowers of the Highest.",,,,
14.15,14,15,"Meeting death in RAJAS, he is born among those attached  to action; and dying in TAMAS, he is born in the womb of the  senseless.",,,,
14.16,14,16,"The fruit of good action, they say, is SATTWIC and pure;  verily, the fruit of RAJAS is pain, and the fruit of TAMAS is  ignorance.",,,,
14.17,14,17,"Knowledge arises from SATTWA, greed from RAJAS,  heedlessness, delusion and also ignorance arise from TAMAS.",,,,
14.18,14,18,"Those who are abiding in SATTWA go upwards; the  RAJASIC dwell in the middle; and the TAMASIC, abiding in  the function of the lowest GUNA, go downwards.",,,,
14.19,14,19,"When the Seer beholds no agent other than the GUNAS and  knows him who is higher than the GUNAS, he attains to My  Being.",,,,
14.20,14,20,"The embodied-one having crossed beyond these three  GUNAS out of which the body is evolved, is freed from birth,  death, decay and pain, and attains to Immortality.",,,,
14.23,14,23,"He who, seated like one unconcerned, is not moved by the  'GUNAS, ' who, knowing that the 'GUNAS' operate, is self- centred and swerves not .",,,,
14.24,14,24,"Alike in pleasure and pain; who dwells in the Self; to whom  a clod of earth, a precious stone and gold are alike; to whom the  dear and the not-dear are the same; firm; the same in censure  and self-praise.",,,,
14.25,14,25,The same in honour and dishonour; the same to friend and  foe; abandoning all undertakings --- he is said to have crossed  beyond the GUNAS.,,,,
14.26,14,26,"And he, serving Me with unswerving devotion, and  crossing beyond the GUNAS, is fit to become BRAHMAN.",,,,
14.35,14,35,"They who, with their eye-of-wisdom come to know the  distinction between the ""Field"" and the ""Knower-of-the-Field, ""  and of the liberation from the ""PRAKRITI of the being, "" go to  the Supreme.",,,,
15.2,15,2,"Below and above are spread its branches, nourished by the  GUNAS; sense-objects are its buds; and below, in the world of  men, stretch forth the roots, originating in action.",,,,
15.3,15,3,"Its form is not perceived here as such, neither its end, nor its  origin, nor its foundation, nor its resting-place; having cut  asunder this firm-rooted ASHWATTHA -tree with the strong  axe of non-attachment.",,,,
15.4,15,4,"Then that Goal should be sought after, where having gone,  none returns again.",,,,
15.5,15,5,"Free from pride and delusion, victorious over the evil of  attachment, dwelling constantly in the Self, their desires having  completely retired, freed from the pairs-of-opposites --- such as  pleasure and pain --- the undeluded reach that Goal Eternal.",,,,
15.6,15,6,"Nor does the Sun shine there, nor the moon, nor fire; to which  having gone they return not; that is My Supreme Abode.",,,,
15.7,15,7,"An eternal portion of Myself, having become a living soul in  the world of life, and abiding in PRAKRITI, draws (to itself) the  (five) senses, with mind for the sixth.",,,,
15.8,15,8,"When the Lord obtains a body, and when He leaves it, He  takes these and goes (with them) as the wind takes the scents  from their seats (the flowers) .",,,,
15.9,15,9,"Presiding over the ear, the eye, the touch, the taste and the  smell, so also the mind, He enjoys the sense-objects.",,,,
15.10,15,10,"Him, who departs, stays and enjoys, who is united with  GUNAS, the deluded do not see; but they do behold Him, who  posses the ""eye-of-Knowledge.",,,,
15.11,15,11,"The seekers striving (for Perfection) behold Him dwelling in  the Self; but, the unrefined and unitelligent, even though  striving, see Him not.",,,,
15.12,15,12,"That Light which is residing in the Sun and which illumines  the whole world, and that which is in the moon and in the fire -- - know that Light to be Mine.",,,,
15.13,15,13,"Permeating the earth I support all beings by (My) energy;  and having become the liquid moon, I nourish all herbs.",,,,
15.14,15,14,"Having become (the Fire) VAISHVAANARA , I abide in  the body of beings, and associated with PRANA and APANA,  digest the four-fold food.",,,,
15.15,15,15,"And I am seated in the hearts of all, from Me are memory,  knowledge, as well as their absence.",,,,
15.16,15,16,"Two 'PURUSHAS' are there in this world, the Perishable  and the Imperishable.",,,,
15.17,15,17,"But distinct is the Supreme PURUSHA called the Highest  Self, the Indestructible Lord, who, pervading the three worlds  (waking, dream and deep-sleep) , sustains them.",,,,
15.18,15,18,"As I transcend the perishable and I am even Higher than the  Imperishable, I am declared as the PURUSHOTTAMA (the  Highest -PURUSHA) in the world and in the VEDAS.",,,,
15.19,15,19,"He who undeluded, thus knows Me, the Supreme  PURUSHA , he, all-knowing, worships Me with his whole  being, O Bharata.",,,,
15.27,15,27,"For I am the Abode of BRAHMAN, the Immortal and the  Immutable, of everlasting DHARMA and of Absolute Bliss.",,,,
16.2,16,2,"Harmlessness, truth, absence of anger, renunciation,  peacefulness, absence of crookedness, compassion to beings, non- covetousness, gentleness, modesty, absence of fickle-ness .",,,,
16.3,16,3,"Vigour, forgiveness, fortitude, purity, absence of hatred,  absence of pride --- these belong to the one born for the Divine  Estate, O Bharata.",,,,
16.4,16,4,"Hypocrisy, arrogance and self-conceit, anger, and also  harshness and ignorance, belong to one who is born, O Partha,  for a demoniac-Estate.",,,,
16.5,16,5,"The divine nature is deemed for liberation, the demoniacal for  bondage; grieve not, O Pandava, you are born with divine  qualities.",,,,
16.6,16,6,"There are two types of beings, in this world, the 'divine' and  the 'demoniacal; ' the divine have been described at length; hear  from Me, O Partha, of the demoniacal.",,,,
16.7,16,7,"The demoniac know not what to do and what to refrain from;  neither purity, nor right conduct, nor truth is found in them.",,,,
16.8,16,8,"They say, ""the universe is without truth, without (moral)  basis, without a God; not brought about by any regular causal  sequence, with lust for its cause; what else? ""   In the description of the 'Diabolically Fallen,' we recognise  the picture of an utterly sceptical materialist who looks at  life from his own limited intellectual standpoint, and who,  naturally, fails to recognise any final purpose or  permanent substratum for this seemingly confusing array  of illogical happenings.",,,,
16.9,16,9,"Holding this view, these ruined souls of small intellect and  fierce deeds, come forth as the enemies of the world, for its  destruction.",,,,
16.10,16,10,"Filled with insatiable desires, full of hypocrisy, pride and  arrogance, holding evil ideas through delusion, they work with  impure resolves.",,,,
16.11,16,11,"Giving themselves over to immeasurable cares ending only  with death, regarding gratification of lust as their highest aim,  and feeling sure that, that is all (that matters) .",,,,
16.12,16,12,"Bound by a hundred ties of hope, given to lust and anger,  they do strive to obtain, by unlawful means, hoards of wealth for  sensual enjoyments.",,,,
16.13,16,13,"""This has to-day been gained by me"" --- ""this desire I shall  obtain"" --- ""this is mine"" --- and ""this wealth shall also be mine  in future.",,,,
16.14,16,14,"""That enemy has been slain by me"" --- ""and others also shall  I destroy"" --- ""I am the Lord"" --- ""I am the enjoyer"" --- ""I am  perfect, powerful and happy.",,,,
16.15,16,15,"""I am rich and well-born --- Who else is equal to me? --- I  will give (alms, money) --- I will rejoice.",,,,
16.16,16,16,"Bewildered by many a fancy, entangled in the snare of  delusion, addicted to the gratification of lust, they fall into a foul  hell.",,,,
16.17,16,17,"Self-conceited, stubborn, filled with pride and drunk with  wealth, they perform sacrifices in name (only) out of ostentation,  contrary to scriptural ordinance.",,,,
16.18,16,18,"Given to egoism, power, haughtiness, lust and anger, these  malicious people hate Me in their own bodies, and in those of  others.",,,,
16.19,16,19,"These cruel haters, worst among men in the world, I hurl  these evil-doers for ever into the wombs of the demons only.",,,,
16.20,16,20,"Entering into demoniacal wombs, and deluded, not attaining  to Me, birth after birth, they thus fall, O Kaunteya, into a  condition still lower than that.",,,,
16.21,16,21,"These three are the gates of hell, destructive of the Self ---  lust, anger and greed; therefore, one should abandon these three.",,,,
16.22,16,22,"A man who is liberated from these three gates to darkness, O  Kaunteya, practises what is good for him and thus goes to the  Supreme Goal.",,,,
16.23,16,23,"He who, having cast aside the ordinance of the scriptures,  acts under the impulse of desire, attains neither perfection, nor  happiness, nor the Supreme Goal.",,,,
17.3,17,3,"The faith of each is in accordance with his nature, O Bharata.",,,,
17.4,17,4,"The SATTWIC , or ""pure"" men, worship the gods (DEVAS)  ; the RAJASIC or the ""passionate, "" the YAKSHAS and the  RAKSHASAS; the others --- TAMASIC people, or the ""dark or  dull"" folk, worship the ghosts (PRETAS) and the hosts of  BHUTAS, or the nature/spirits.",,,,
17.5,17,5,"Those men who practise terrific austerities, not enjoined by  the scriptures, given to hypocrisy and egoism, impelled by the  force of lust and attachment .",,,,
17.6,17,6,"Senselessly torturing all the elements in the body, and Me  also who dwells within the body --- you may know these to be of  'demoniacal' resolves.",,,,
17.7,17,7,"The food also which is dear to each is three-fold, as also  sacrifice, austerity and alms-giving.",,,,
17.8,17,8,"The foods which increase life, purity, strength, health, joy and  cheerfulness (good appetite) , which are savoury and oleaginous,  substantial and agreeable, are dear to the SATTWIC (Pure) .",,,,
17.9,17,9,"The foods that are bitter, sour, saline, excessively hot,  pungent, dry and burning, are liked by the RAJASIC , and are  productive of pain, grief and disease.",,,,
17.10,17,10,"That which is stale, tasteless, putrid and rotten, refuse and  impure, is the food liked by the 'TAMASIC.",,,,
17.11,17,11,"That sacrifice which is offered by men without desire for  fruit, and as enjoined by ordinance, with a firm faith that  sacrifice is a duty, is SATTWIC or 'pure.",,,,
17.12,17,12,"The sacrifice which is offered, O best of the Bharatas, seeking  for fruit and for ostentation, you may know that to be a  RAJASIC YAJNA.",,,,
17.13,17,13,"They declare that sacrifice to be TAMASIC which is  contrary to the ordinances, in which no food is distributed,  which is devoid of MANTRAS and gifts, and which is devoid of  faith.",,,,
17.14,17,14,"Worship of the gods, the twice-born, the teachers and the  'wise' ; purity, straight-forwardness, celibacy, and non-injury;  these are called the ""austerity of the body.",,,,
17.15,17,15,"Speech which causes no excitement, and is truthful, pleasant  and beneficial, and the practice of the study of the VEDAS, these  constitute the ""austerity of speech.",,,,
17.16,17,16,"Serenity of mind, good-heartedness, silence, self-control,  purity of nature --- these together are called the ""mental  austerity.",,,,
17.17,17,17,"This three-fold austerity, practised by steadfast men, with  the utmost faith, desiring no fruit, they call 'SATTWIC.",,,,
17.18,17,18,"The austerity which is practised with the object of gaining  good reception, honour and worship, and with hypocrisy, is here  said to be RAJASIC, unstable, and transitory.",,,,
17.19,17,19,"That austerity which is practised with self-torture, out of  some foolish notion, for the purpose of destroying another, is  declared to be TAMASIC.",,,,
17.20,17,20,"That gift which is given, knowing it to be a duty, in a fit  time and place, to a worthy person, from whom we expect  nothing in return, is held to be SATTWIC.",,,,
17.21,17,21,"And that gift which is given with a view to receiving in  return, or looking for fruit again, or reluctantly, is held to be  RAJASIC.",,,,
17.22,17,22,"The gift that is given at a wrong place and time, to  unworthy persons, without respect, or with insult, is declared to  be TAMASIC.",,,,
17.23,17,23,"""OM TAT SAT"" --- this has been declared to be the triple  designation of BRAHMAN.",,,,
17.24,17,24,"Therefore, with the utterance of 'OM' are begun the acts of  sacrifice, gifts and austerity as enjoined in the scriptures,  always by the students of BRAHMAN.",,,,
17.25,17,25,"Uttering ""TAT"" without aiming at the fruits, are the acts of  sacrifice and austerity and the various acts of gift performed by  the seekers of liberation.",,,,
17.26,17,26,"The word ""SAT"" is used in the sense of Reality and of  Goodness; and also, O Partha, the word ""SAT"" is used in the  sense of an auspicious act.",,,,
17.27,17,27,"Steadfastness in sacrifice, austerity and gift is also called  'SAT' and also, action in connection with these (for the sake of  the Supreme) is called 'SAT.",,,,
18.3,18,3,"That all actions should be abandoned as evil, declare some  philosophers; while others (declare) that acts of sacrifice, gift and  austerity should not be relinquished.",,,,
18.4,18,4,"Hear from Me the conclusion or the final truth, about this  ""abandonment, "" O best of the Bharatas; ""abandonment, ""  verily, O best of men, has been declared to be of three kinds.",,,,
18.5,18,5,"Acts of sacrifice, charity and austerity should not be  abandoned, but should be performed; worship, charity, and also  austerity, are the purifiers of even the 'wise.",,,,
18.6,18,6,"But even these actions should be performed leaving aside  attachment and the fruits, O Partha; this is my certain and best  belief.",,,,
18.7,18,7,"Verily, the renunciation of ""obligatory actions"" is not proper;  the abandonment of the same from delusion is declared to be  TAMASIC (dull) .",,,,
18.8,18,8,"He who, from fear of bodily trouble, abandons action because  it is painful, thus performing a RAJASIC (passionate)  abandonment, obtains not the fruit of ""abandonment.",,,,
18.9,18,9,"Whatever ""obligatory action"" is done, O Arjuna, merely  because it ought to be done, abandoning ""attachment and also  fruit, "" that abandonment is regarded as SATTWIC (pure) .",,,,
18.10,18,10,"The abandoner, soaked in purity, being intelligent, with all  his doubts cut asunder, hates not disagreeable action, nor is he  attached to an agreeable action.",,,,
18.11,18,11,"Verily, it is not possible for an embodied being to abandon  actions entirely, but he who relinquishes ""the fruits of actions""  is verily called a 'relinquisher' (TYAAGI) .",,,,
18.12,18,12,"The threefold fruit of action, evil, good and mixed-accrues,  after death, only to those who have no spirit of 'abandonment' ;  never to total relinquishers.",,,,
18.13,18,13,"Learn from Me, O mighty-armed, these five causes for the  accomplishment of all actions, as declared in the SANKHYA  (UPANISHAD) system, which is the end of all actions.",,,,
18.14,18,14,"The ""seat"" (body) , the doer (ego) , the various organs-of- perception, the different functions of various organs-of-action,  and also the presiding deity, the fifth.",,,,
18.15,18,15,"Whatever action a man performs by his body, speech and  mind --- whether right, or the reverse --- these five are its  causes.",,,,
18.16,18,16,"Now, such being the case, verily he who --- owing to his  untrained understanding --- looks upon his Self, which is   Holy Geeta by Swami Chinmayananda  1221    ""alone"" (never conditioned by the ""engine"" ) , as the doer, he, of  perverted intelligence, sees not.",,,,
18.17,18,17,"He who is free from the egoistic notion, whose intelligence is  not tainted (by good or evil) , though he slays these people, he  slays not, nor is he bound (by the action) .",,,,
18.18,18,18,"Knowledge, the known and knower form the three-fold  ""impulse to action"" ; the organs, the action, the agent, form the  three-fold ""basis of action.",,,,
18.19,18,19,"'Knowledge, ' 'action, ' and 'actor' are declared in the  Science of Temperaments (gunas) to be of three kinds only,  according to the distinctions of temperaments; hear them also  duly.",,,,
18.20,18,20,"That by which one sees the one indestructible reality in all  beings, undivided in the divided, know that ""knowledge"" as  SATTWIC (Pure) .",,,,
18.21,18,21,"But that ""knowledge"" which sees in all beings various  entities of distinct kinds, (and) as different from one another,  know that knowledge as RAJASIC (Passionate) .",,,,
18.22,18,22,"But that ""knowledge, "" which clings to one single effect, as if  it were the whole, without reason, without foundation in truth  and narrow, that is declared to be TAMASIC (Dull) .",,,,
18.23,18,23,"An ""action"" which is ordained, which is free from  attachment, which is done without love or hatred, by one who is  not desirous of the fruit, that action is declared to be SATTWIC  (pure) .",,,,
18.24,18,24,"But that ""action"" which is done by one, longing for desires,  or gain, done with egoism, or with much effort, is declared to be  RAJASIC (Passionate) .",,,,
18.25,18,25,"That ""action"" which is undertaken from delusion, without  regard for the consequence, loss, injury, and ability, is declared  to be TAMASIC (dull) .",,,,
18.26,18,26,"An ""agent"" who is free from attachment, non-egoistic,  endowed with firmness and enthusiasm, and unaffected by  success or failure, is called SATTWIC (pure) .",,,,
18.27,18,27,"Passionate, desiring to gain the fruits-of-actions, greedy,  harmful, impure, full of delight and grief, such an ""agent"" is  said to be RAJASIC (passionate) .",,,,
18.28,18,28,"Unsteady, vulgar, unbending, cheating, malicious, lazy,  despondent, and procrastinating, such an ""agent"" is said to be  TAMASIC (Dull) .",,,,
18.29,18,29,"Hear (you) the three-fold division of ""understanding"" and  ""fortitude"" (made) according to the qualities, as I declare them  fully and severally, O Dhananjaya.",,,,
18.30,18,30,"That which knows the paths of work and renunciation, what  ought to be done and what ought not to be done, fear and   Holy Geeta by Swami Chinmayananda    1246    fearlessness, bondage and liberation, that ""understanding"" is  SATTWIC (pure) , O Partha.",,,,
18.31,18,31,"That by which one wrongly understands DHARMA and  ADHARMA and also what ought to be done and what ought  not to be done, that intellect (understanding) , O Partha, is  RAJASIC (passionate) .",,,,
18.32,18,32,"That which, enveloped in darkness, sees ADHARMA as  DHARMA,  and  all  things  perverted,  that  intellect  (understanding) , O Partha, is TAMASIC (dull) .",,,,
18.33,18,33,"The unwavering ""fortitude"" by which, through YOGA, the  functions of the mind, the PRANA and the senses are  restrained, that ""fortitude, "" O Partha, is SATTWIC (pure) .",,,,
18.34,18,34,"But the ""fortitude, "" O Arjuna, by which one holds fast to  duty, pleasure and wealth, from attachment and craving for the  fruits-of-actions, that ""fortitude, "" O Partha, is RAJASIC  (passionate) .",,,,
18.35,18,35,"The 'constancy' because of which a stupid man does not  abandon sleep, fear, grief, depression, and also arrogance  (conceit) , that ""fortitude, "" O Partha, is TAMASIC (dull) .",,,,
18.36,18,36,"And now hear from me, O best among the Bharatas, of the  three-fold ""pleasure, "" in which one rejoices by practice, and  surely comes to the end-of-pain.",,,,
18.37,18,37,"That which is like poison at first, but in the end like nectar,  that ""pleasure"" is declared to be SATTWIC (pure) , born of the  purity of one's own mind, due to Self realisation.",,,,
18.38,18,38,"That pleasure which arises from the contact of the sense- organs with the objects, (which is) at first like nectar, (but is) in  the end like poison, that is declared to be RAJASIC (passionate)  .",,,,
